x1_informative,x2_informative,x3_informative,x4_informative,x5_informative,x6_informative,x7_informative,x8_informative,x9_informative,x10_informative,x11_irrelevant,x12_irrelevant,x13_irrelevant,x14_irrelevant,x15_irrelevant,x16_irrelevant,x17_irrelevant,x18_irrelevant,x19_irrelevant,x20_irrelevant,x21_irrelevant,x22_irrelevant,x23_irrelevant,x24_irrelevant,x25_irrelevant,x26_irrelevant,x27_irrelevant,x28_irrelevant,x29_irrelevant,x30_irrelevant,x31_uplift_increase,x32_uplift_increase,x33_uplift_increase,x34_uplift_increase,x35_uplift_increase,x36_uplift_increase,segment,visit
-0.2955808148767232,2.0163646471424346,0.2745859951147584,0.05547355835498891,1.8689866740836791,0.11369330925175218,-1.5814718432012604,-0.4598553830831351,-1.0441290509566523,0.7626999326647087,0.4715340033545597,-0.2694520714764187,-0.8435656472559063,0.3862223834473841,1.0133996926796554,0.3442579536750797,-0.3364065987867869,0.17439994508688722,0.43156603937793786,-1.0507061717613702,0.16107966089188924,-0.5735433421202503,-0.8227958173691907,-0.3982660128245751,-0.4941152638087239,-0.0006686646671319919,1.5635943216069332,0.137171480076664,1.3839531493250248,-0.4538109592627072,-1.6314824597592856,0.2207305789011068,0.6070770270046237,-0.6777933467927024,-0.2679967882605315,-0.4197968407543985,0,0
0.36107955809392217,0.5998931720290939,0.3801977511685609,1.0882787133838818,0.7852003103876787,0.037342918898240166,0.9393618689493579,-0.0870831320463366,-0.01034218984091348,-2.3097587942188937,-0.8273437927863334,-1.86594275254334,-1.878948730202316,0.1470779027865302,-0.6648961113579637,-1.1568758240676384,0.427165659150386,2.2083063408746506,0.6954225684043825,0.24257253592210604,-1.4527157091846887,-2.190085837500899,-1.1617023513916032,0.16105303899328444,-1.3744358500051843,-0.6982757435365813,0.034494845870652206,0.2462121563279303,1.2933786680222026,0.4600216843960889,-0.3061833716568241,-0.15099291950283347,0.08406483755679639,-0.8544213858073983,-0.5489872409147015,2.0405269359418883,0,0
1.0019158197054732,0.7872533173826028,0.5047936291488325,0.7220152963400138,1.5128310820820905,-0.12532131794744664,2.0229041853826404,-2.1835505509792164,-0.1768764376083891,0.101257490790172,0.6461520502640858,-0.8230758992388808,0.00415888089054209,0.5453289026478841,-1.3026602242837564,-1.361109690639101,1.794705766198262,-0.6015235252110082,-1.07142229240109,1.1779149518595915,-0.1864340984234147,0.011342302075383386,0.06267864749331611,-0.046108685786136534,1.3968378203312124,-0.5808272588039466,1.1327992342995716,-0.46694132917967,1.3422140697094913,0.10980994108583747,-0.15844476635621113,2.366892701996215,-1.6571912019036987,0.32971897780222353,-1.7426473441966628,0.8789740447069895,0,0
0.2614056707996489,2.010169148874508,-0.6891904115361192,0.07346390751274369,-0.644848902827249,-0.8017453737456758,0.2276876822427369,-1.2627771221342492,-0.5816521395383791,-1.6601256339780968,-0.9095285648935121,2.4865863064974265,-0.3866077561514947,-0.22111935443603287,0.9325355714507764,0.10861916696453304,-0.8387679410530122,0.918196852251052,0.8877754999868057,-2.3874353688967407,-0.6128197397624547,-1.2759990790280131,-0.1917767672547555,-0.1794442543742559,1.0606899167725503,0.5410271977569275,1.2434927893455991,-0.2910444439138927,-0.823801994908156,-0.9277768749679858,-0.5908749932792978,-0.02932783346251297,-0.9569262640326038,-0.8350167819969185,1.1496780609600146,1.1519756233304494,1,0
-0.629022087625811,-0.3201214534976962,0.2326976548301181,0.4485308628099972,-0.016782300854563004,-0.5477761667721788,1.1104486283419126,-0.2497503679970804,0.4568542174884296,1.8186020831547558,-0.7996052203143335,-1.4728862475740525,-1.672176904548794,0.12734349869132092,-1.4348513374226008,-2.1377799174082472,-0.7562101785968321,1.1018373838921591,-0.5894412194978996,0.554029156871522,0.6185290757343628,0.767413022901984,0.29216310060432565,-1.1593369548954553,-0.08301547016766328,-1.0545394762869362,-0.4125560396443845,-0.4459667598622389,1.6825081642393178,-0.573062393193215,0.5817479419232899,-0.18773954280832525,-0.7382512496889748,1.4379258579520433,1.3719479033230737,-0.2962099759182358,1,0
1.6834710970158857,1.1866633800956528,0.0004719865858142085,0.6579613938621237,0.6258006733012076,0.8954631885246179,-0.5574429295803419,0.7821840004844565,-0.2932562196781493,-0.9365907011561396,-0.05649549720509544,-0.16567468009943262,1.6772729887155464,-0.9594167017412388,-1.5070143459914611,-0.12088562558356487,-0.17145874576282644,0.16486743447769656,-0.39849439703828704,1.7554302102169506,1.5501870425579731,-0.6082189411573738,-1.061835769594808,0.08404468209698678,1.065493916498112,-0.9921827579258916,2.1925083418554734,-0.6534021450032257,0.5869349284386168,0.2407616492297868,1.7113113971214144,0.17245208562026426,0.9794160338195504,-1.0754195357098577,-1.2047830976039056,-1.2794767670760645,0,0
-0.4524767809696875,-0.4394800096395562,0.2467677965256337,-1.9073737368653032,-0.3414886809814844,-0.20123474104177616,-0.4031089460555872,0.5243314626871372,-0.8555210404157823,-0.3812968513378635,0.40913557348458496,0.8539349501237838,1.4165506405976518,-0.08387459059726672,0.7418473640611567,-1.2042911309698503,0.3554953840479141,0.14378802577926256,-0.9519469577618288,0.4836823706657588,-0.09503458797998512,-0.4935719711980404,-0.606543808466986,-0.8674801869139416,-1.8293517497060543,-0.41083766810396394,0.7099390966283068,1.5835275883210536,0.04910570529157461,-0.7681983589326391,-0.8277252734317699,-0.7133609698685074,0.9054107247450444,1.1121040184609885,-0.6531576481255377,-0.08108545509399563,1,0
-0.3812531106701086,0.51222907165344,-0.7876947283087622,-0.7834562740511205,-0.4298522129755008,-1.0636953821954458,0.19777923763838,-1.1063448925759762,-0.3948316968541011,-0.12625550409466813,1.6614695314434391,-1.6677190217359374,0.615212617754473,-0.2462731529109197,0.16911321481726838,1.165195354336884,-0.3853458133388648,0.1583515904312478,0.06359248905181725,-1.0143067111222224,-0.5769990142478241,0.08644421322844491,-0.0020098544819305373,0.8413145200451677,-0.9290630163555864,-0.3853816342348941,-0.16213734484486014,-1.7780708734776025,1.4071899123479241,-1.8746000785147483,-0.002697541815532437,-0.8700493362794008,0.32930032213939464,-0.39834430325736137,2.2396305237349035,-1.2302599569790311,1,1
0.5551028253449515,0.6011080582928138,-1.1352234578410878,-0.16026257583300862,0.9371212702171832,0.3281833808091707,0.7243586759932188,0.16806199213555334,-0.6064371040760256,1.1402997079135446,0.9409227865633244,0.9431172420325532,2.18842241719609,1.4196697667813436,-0.4480077808441276,1.4478457407095666,-0.7312713065877436,-0.5667144213771609,0.3254274139864159,-1.1334066086880876,0.3968221261703758,-0.1794166040680835,-1.8046906849312807,0.03569868662456042,0.216227757171158,-1.900696607121419,-0.2982910510839855,1.38630759876202,-0.5000458615192039,1.1117839889464576,0.23060708480340136,-0.8781076683654946,0.02247893390548252,-0.6418884434917213,0.5432127684334802,-0.7564660436990638,1,1
0.8493997143020202,0.6394581008030688,-0.5701344646504414,0.8544610615997812,0.8198503435657855,-0.15957974491753485,-1.2699947473307271,0.09073631979254952,0.5947798882956828,1.699056203647294,0.23578742448181045,0.06598735638628372,0.1357523261130612,0.05705026510717031,0.4787412643006432,1.388640063959706,2.3785510855618806,-1.4428884510592097,-1.4286530794265928,0.30855854499630675,-1.01083262490422,-0.6062563547103554,0.0450798615019654,0.2808678395408656,0.9247530907611268,-1.4963162556889842,-0.1943011090626492,-0.94618877475971,-0.9955538241811605,1.5798600321561542,-1.1993961975914391,-1.2810609887118696,0.020958536503677568,1.4966351269022728,1.2018906510793022,-1.6389984205155996,1,1
2.2550290903607144,-0.3729166714672857,-1.615143562094535,0.12417993093377355,0.3457217335724528,0.6099137586816841,-0.4077142807247681,0.5915168390368146,1.0934399980852707,0.2022219362796258,0.576290952765775,-0.4571225544511578,1.9023440297342185,2.317756443640712,-0.05043213661321799,-1.3715591011323771,0.924468651199908,-1.3928147984553545,0.6754605413444456,0.7890221834558382,-1.763562649386544,-1.759978665373504,0.8989521012958808,-0.9022274486421696,0.038617722171669235,-1.2021157965922675,-0.8491225117969929,0.6724069896263537,0.17197503890877627,-2.140022501383956,0.5166795116853452,-1.5666546698876784,0.9051900790353395,-0.07202216794487255,0.4391870679346713,-0.19751963793372085,0,1
0.4211546501921375,0.28849934075276257,0.1757219667609246,-1.4204240794685956,0.5055356882263721,-0.7210149204097899,-0.3816081505269835,1.5306153573942332,0.8312290422041135,2.006241936534916,-0.5511581376030932,-0.5294009010510075,-0.9358476694042998,1.4037890592280775,-1.2230760023984906,0.24758453949832995,0.5001531188673553,0.8145667591102593,-0.6807643402507971,0.2328498942364653,0.3065723945365559,-1.3024961856222776,0.6802822293641195,-0.5979985738922041,-0.39376234906537344,-1.1626106741908109,2.3041630351815896,0.8910843444544667,-0.2242327733128464,2.1112711721874966,0.10662415418160924,-2.480927787209969,-0.6649977169243941,-0.25158339285771303,0.02570535477546719,-1.4441408838083687,1,1
-0.15693311641638566,-0.6070363216985285,-0.15140883381307282,0.4552074834662915,-0.8556430334088565,-0.18358546365265546,-0.3156671647586797,-0.0948313529782523,-0.5504347327371092,0.4692825245897028,0.5970729635559439,1.470285489182114,0.9547958283110536,1.6106168340866946,0.16343584977780926,0.8308348935706947,-0.5698527293874203,-0.022251418672760453,-0.17594370714257213,1.164580595384544,-0.4432525396349661,-1.480623284631939,-1.210668889098956,0.24932971139959725,-0.4810810079552025,2.5410647626283445,-0.10690583682217043,0.9898065076199102,-0.32071355418985664,0.8491656511014908,2.205790689860004,0.2588432063042689,-0.8781361412994664,-0.6406653046376677,1.184033957189557,-0.5061478159569434,0,0
-0.7412004212082898,0.27880284367465424,1.1801382502346964,0.5752296774081979,0.7429735722206836,-0.4936636965397488,1.6059612527457083,-0.5906548199271053,-0.21116178358019866,0.04628091346871173,0.6266178034300774,0.03271729143180799,-0.3514041870120566,-0.6751434069916472,-0.7574692024603259,0.9742962169126906,0.6862566877548802,0.5258156152801339,0.0840763689226286,-0.13358786466242467,0.4114656579119931,0.07245321001494398,-1.0752556680894587,0.1297470885867362,0.1559315680695148,0.3145892182838591,-0.7975049400188096,-0.030956182706498463,-1.816103016814775,-0.206419469952514,-3.2521815687301947,0.5012831879480093,-0.5538968825754856,0.3260403794825843,-0.4345653094990978,-0.18594370057260368,1,0
